Training: 2023-02-25 04:24:02,079-rank_id: 0
Training: 2023-02-26 17:39:10,396-Speed 814.17 samples/sec   Loss 1.3958   LearningRate 0.000270   Epoch: 18   Global Step: 26110   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:40:00,273-Speed 821.23 samples/sec   Loss 1.3991   LearningRate 0.000270   Epoch: 18   Global Step: 26120   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:40:50,620-Speed 813.57 samples/sec   Loss 1.3750   LearningRate 0.000269   Epoch: 18   Global Step: 26130   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:41:40,935-Speed 814.08 samples/sec   Loss 1.4307   LearningRate 0.000269   Epoch: 18   Global Step: 26140   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:42:30,810-Speed 821.27 samples/sec   Loss 1.4565   LearningRate 0.000269   Epoch: 18   Global Step: 26150   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:43:20,767-Speed 819.91 samples/sec   Loss 1.4540   LearningRate 0.000269   Epoch: 18   Global Step: 26160   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:44:10,631-Speed 821.45 samples/sec   Loss 1.4203   LearningRate 0.000269   Epoch: 18   Global Step: 26170   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:45:00,595-Speed 819.80 samples/sec   Loss 1.3756   LearningRate 0.000268   Epoch: 18   Global Step: 26180   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:45:50,527-Speed 820.33 samples/sec   Loss 1.4836   LearningRate 0.000268   Epoch: 18   Global Step: 26190   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:46:41,015-Speed 811.30 samples/sec   Loss 1.4798   LearningRate 0.000268   Epoch: 18   Global Step: 26200   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:47:31,592-Speed 809.86 samples/sec   Loss 1.4361   LearningRate 0.000268   Epoch: 18   Global Step: 26210   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:48:22,367-Speed 806.71 samples/sec   Loss 1.4187   LearningRate 0.000267   Epoch: 18   Global Step: 26220   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:49:12,958-Speed 809.65 samples/sec   Loss 1.4805   LearningRate 0.000267   Epoch: 18   Global Step: 26230   Fp16 Grad Scale: 262144   Required: 34 hours
Training: 2023-02-26 17:50:03,713-Speed 807.01 samples/sec   Loss 1.4451   LearningRate 0.000267   Epoch: 18   Global Step: 26240   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 17:50:54,429-Speed 807.65 samples/sec   Loss 1.4749   LearningRate 0.000267   Epoch: 18   Global Step: 26250   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 17:51:44,709-Speed 814.66 samples/sec   Loss 1.4641   LearningRate 0.000267   Epoch: 18   Global Step: 26260   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 17:52:34,731-Speed 818.85 samples/sec   Loss 1.4247   LearningRate 0.000266   Epoch: 18   Global Step: 26270   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 17:53:24,917-Speed 816.17 samples/sec   Loss 1.5174   LearningRate 0.000266   Epoch: 18   Global Step: 26280   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 17:54:15,052-Speed 817.01 samples/sec   Loss 1.5176   LearningRate 0.000266   Epoch: 18   Global Step: 26290   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 17:55:05,441-Speed 812.89 samples/sec   Loss 1.4680   LearningRate 0.000266   Epoch: 18   Global Step: 26300   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 17:55:55,585-Speed 816.87 samples/sec   Loss 1.4654   LearningRate 0.000265   Epoch: 18   Global Step: 26310   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 17:56:45,604-Speed 818.90 samples/sec   Loss 1.5269   LearningRate 0.000265   Epoch: 18   Global Step: 26320   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 17:57:35,695-Speed 817.72 samples/sec   Loss 1.4967   LearningRate 0.000265   Epoch: 18   Global Step: 26330   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 17:58:26,298-Speed 809.45 samples/sec   Loss 1.4558   LearningRate 0.000265   Epoch: 18   Global Step: 26340   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 17:59:16,479-Speed 816.25 samples/sec   Loss 1.4869   LearningRate 0.000264   Epoch: 18   Global Step: 26350   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:00:06,439-Speed 819.86 samples/sec   Loss 1.4920   LearningRate 0.000264   Epoch: 18   Global Step: 26360   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:00:56,434-Speed 819.29 samples/sec   Loss 1.5283   LearningRate 0.000264   Epoch: 18   Global Step: 26370   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:01:46,807-Speed 813.15 samples/sec   Loss 1.5101   LearningRate 0.000264   Epoch: 18   Global Step: 26380   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:02:37,541-Speed 807.36 samples/sec   Loss 1.5471   LearningRate 0.000264   Epoch: 18   Global Step: 26390   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:03:28,174-Speed 808.97 samples/sec   Loss 1.5107   LearningRate 0.000263   Epoch: 18   Global Step: 26400   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:04:18,232-Speed 818.26 samples/sec   Loss 1.4645   LearningRate 0.000263   Epoch: 18   Global Step: 26410   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:05:08,494-Speed 814.94 samples/sec   Loss 1.5184   LearningRate 0.000263   Epoch: 18   Global Step: 26420   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:05:58,588-Speed 817.67 samples/sec   Loss 1.5470   LearningRate 0.000263   Epoch: 18   Global Step: 26430   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:06:48,821-Speed 815.40 samples/sec   Loss 1.5440   LearningRate 0.000262   Epoch: 18   Global Step: 26440   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:07:39,123-Speed 814.30 samples/sec   Loss 1.4993   LearningRate 0.000262   Epoch: 18   Global Step: 26450   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:08:29,164-Speed 818.54 samples/sec   Loss 1.5237   LearningRate 0.000262   Epoch: 18   Global Step: 26460   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:09:19,175-Speed 819.03 samples/sec   Loss 1.5900   LearningRate 0.000262   Epoch: 18   Global Step: 26470   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:10:09,357-Speed 816.24 samples/sec   Loss 1.5999   LearningRate 0.000262   Epoch: 18   Global Step: 26480   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:10:59,735-Speed 813.06 samples/sec   Loss 1.5371   LearningRate 0.000261   Epoch: 18   Global Step: 26490   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:11:50,127-Speed 812.85 samples/sec   Loss 1.5326   LearningRate 0.000261   Epoch: 18   Global Step: 26500   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:12:40,649-Speed 810.75 samples/sec   Loss 1.5622   LearningRate 0.000261   Epoch: 18   Global Step: 26510   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:13:30,725-Speed 817.96 samples/sec   Loss 1.5440   LearningRate 0.000261   Epoch: 18   Global Step: 26520   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:14:21,102-Speed 813.08 samples/sec   Loss 1.5446   LearningRate 0.000260   Epoch: 18   Global Step: 26530   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:15:11,325-Speed 815.58 samples/sec   Loss 1.5188   LearningRate 0.000260   Epoch: 18   Global Step: 26540   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:16:01,332-Speed 819.10 samples/sec   Loss 1.6207   LearningRate 0.000260   Epoch: 18   Global Step: 26550   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:16:51,296-Speed 819.81 samples/sec   Loss 1.5416   LearningRate 0.000260   Epoch: 18   Global Step: 26560   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:17:41,500-Speed 815.88 samples/sec   Loss 1.6463   LearningRate 0.000260   Epoch: 18   Global Step: 26570   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:18:31,697-Speed 816.01 samples/sec   Loss 1.5249   LearningRate 0.000259   Epoch: 18   Global Step: 26580   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:19:22,511-Speed 806.08 samples/sec   Loss 1.5309   LearningRate 0.000259   Epoch: 18   Global Step: 26590   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:20:12,881-Speed 813.21 samples/sec   Loss 1.5966   LearningRate 0.000259   Epoch: 18   Global Step: 26600   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:21:02,822-Speed 820.17 samples/sec   Loss 1.5480   LearningRate 0.000259   Epoch: 18   Global Step: 26610   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:21:52,741-Speed 820.54 samples/sec   Loss 1.5487   LearningRate 0.000258   Epoch: 18   Global Step: 26620   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:22:42,631-Speed 821.03 samples/sec   Loss 1.5620   LearningRate 0.000258   Epoch: 18   Global Step: 26630   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:23:32,549-Speed 820.56 samples/sec   Loss 1.6042   LearningRate 0.000258   Epoch: 18   Global Step: 26640   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:24:22,490-Speed 820.17 samples/sec   Loss 1.6113   LearningRate 0.000258   Epoch: 18   Global Step: 26650   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:25:12,360-Speed 821.34 samples/sec   Loss 1.5223   LearningRate 0.000258   Epoch: 18   Global Step: 26660   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:26:02,266-Speed 820.76 samples/sec   Loss 1.5899   LearningRate 0.000257   Epoch: 18   Global Step: 26670   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:26:52,155-Speed 821.04 samples/sec   Loss 1.5789   LearningRate 0.000257   Epoch: 18   Global Step: 26680   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:27:42,200-Speed 818.47 samples/sec   Loss 1.5966   LearningRate 0.000257   Epoch: 18   Global Step: 26690   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:28:32,303-Speed 817.53 samples/sec   Loss 1.5885   LearningRate 0.000257   Epoch: 18   Global Step: 26700   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:29:22,400-Speed 817.62 samples/sec   Loss 1.5704   LearningRate 0.000256   Epoch: 18   Global Step: 26710   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:30:12,548-Speed 816.80 samples/sec   Loss 1.6251   LearningRate 0.000256   Epoch: 18   Global Step: 26720   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:31:02,639-Speed 817.71 samples/sec   Loss 1.5706   LearningRate 0.000256   Epoch: 18   Global Step: 26730   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:31:52,761-Speed 817.22 samples/sec   Loss 1.6082   LearningRate 0.000256   Epoch: 18   Global Step: 26740   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:32:42,801-Speed 818.56 samples/sec   Loss 1.5930   LearningRate 0.000256   Epoch: 18   Global Step: 26750   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:33:32,946-Speed 816.85 samples/sec   Loss 1.5944   LearningRate 0.000255   Epoch: 18   Global Step: 26760   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:34:23,817-Speed 805.19 samples/sec   Loss 1.5489   LearningRate 0.000255   Epoch: 18   Global Step: 26770   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:35:14,690-Speed 805.14 samples/sec   Loss 1.6160   LearningRate 0.000255   Epoch: 18   Global Step: 26780   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-26 18:36:05,506-Speed 806.06 samples/sec   Loss 1.5927   LearningRate 0.000255   Epoch: 18   Global Step: 26790   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:36:56,418-Speed 804.55 samples/sec   Loss 1.6196   LearningRate 0.000254   Epoch: 18   Global Step: 26800   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:37:47,253-Speed 805.75 samples/sec   Loss 1.5589   LearningRate 0.000254   Epoch: 18   Global Step: 26810   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:38:38,181-Speed 804.28 samples/sec   Loss 1.5775   LearningRate 0.000254   Epoch: 18   Global Step: 26820   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:39:29,080-Speed 804.73 samples/sec   Loss 1.5911   LearningRate 0.000254   Epoch: 18   Global Step: 26830   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:40:19,819-Speed 807.29 samples/sec   Loss 1.5448   LearningRate 0.000254   Epoch: 18   Global Step: 26840   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:41:10,716-Speed 804.76 samples/sec   Loss 1.5544   LearningRate 0.000253   Epoch: 18   Global Step: 26850   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:42:01,604-Speed 804.92 samples/sec   Loss 1.5957   LearningRate 0.000253   Epoch: 18   Global Step: 26860   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:42:52,465-Speed 805.34 samples/sec   Loss 1.6534   LearningRate 0.000253   Epoch: 18   Global Step: 26870   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:43:43,382-Speed 804.46 samples/sec   Loss 1.6140   LearningRate 0.000253   Epoch: 18   Global Step: 26880   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:44:33,694-Speed 814.13 samples/sec   Loss 1.6545   LearningRate 0.000252   Epoch: 18   Global Step: 26890   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:45:23,631-Speed 820.23 samples/sec   Loss 1.6089   LearningRate 0.000252   Epoch: 18   Global Step: 26900   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:46:13,580-Speed 820.05 samples/sec   Loss 1.6098   LearningRate 0.000252   Epoch: 18   Global Step: 26910   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:47:03,527-Speed 820.08 samples/sec   Loss 1.6679   LearningRate 0.000252   Epoch: 18   Global Step: 26920   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-26 18:47:53,439-Speed 820.66 samples/sec   Loss 1.5989   LearningRate 0.000252   Epoch: 18   Global Step: 26930   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 18:48:43,375-Speed 820.27 samples/sec   Loss 1.5921   LearningRate 0.000251   Epoch: 18   Global Step: 26940   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 18:49:33,293-Speed 820.55 samples/sec   Loss 1.6698   LearningRate 0.000251   Epoch: 18   Global Step: 26950   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 18:50:23,192-Speed 820.88 samples/sec   Loss 1.6086   LearningRate 0.000251   Epoch: 18   Global Step: 26960   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 18:51:13,160-Speed 819.72 samples/sec   Loss 1.5340   LearningRate 0.000251   Epoch: 18   Global Step: 26970   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 18:52:03,113-Speed 819.98 samples/sec   Loss 1.6235   LearningRate 0.000250   Epoch: 18   Global Step: 26980   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 18:52:54,050-Speed 804.14 samples/sec   Loss 1.5966   LearningRate 0.000250   Epoch: 18   Global Step: 26990   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 18:54:01,877-Speed 603.90 samples/sec   Loss 1.5610   LearningRate 0.000250   Epoch: 19   Global Step: 27000   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 18:54:52,100-Speed 815.57 samples/sec   Loss 1.0551   LearningRate 0.000250   Epoch: 19   Global Step: 27010   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 18:55:42,320-Speed 815.62 samples/sec   Loss 1.0662   LearningRate 0.000250   Epoch: 19   Global Step: 27020   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 18:56:32,412-Speed 817.71 samples/sec   Loss 1.0862   LearningRate 0.000249   Epoch: 19   Global Step: 27030   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 18:57:22,661-Speed 815.15 samples/sec   Loss 1.0741   LearningRate 0.000249   Epoch: 19   Global Step: 27040   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 18:58:12,717-Speed 818.31 samples/sec   Loss 1.0636   LearningRate 0.000249   Epoch: 19   Global Step: 27050   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 18:59:02,853-Speed 816.99 samples/sec   Loss 1.1190   LearningRate 0.000249   Epoch: 19   Global Step: 27060   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 18:59:52,776-Speed 820.47 samples/sec   Loss 1.0022   LearningRate 0.000248   Epoch: 19   Global Step: 27070   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:00:42,791-Speed 818.97 samples/sec   Loss 1.1069   LearningRate 0.000248   Epoch: 19   Global Step: 27080   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:01:32,841-Speed 818.39 samples/sec   Loss 1.0308   LearningRate 0.000248   Epoch: 19   Global Step: 27090   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:02:22,954-Speed 817.36 samples/sec   Loss 1.1397   LearningRate 0.000248   Epoch: 19   Global Step: 27100   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:03:13,531-Speed 809.87 samples/sec   Loss 1.0889   LearningRate 0.000248   Epoch: 19   Global Step: 27110   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:04:04,260-Speed 807.44 samples/sec   Loss 1.0981   LearningRate 0.000247   Epoch: 19   Global Step: 27120   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:04:54,227-Speed 819.75 samples/sec   Loss 1.0700   LearningRate 0.000247   Epoch: 19   Global Step: 27130   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:05:44,570-Speed 813.62 samples/sec   Loss 1.1512   LearningRate 0.000247   Epoch: 19   Global Step: 27140   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:06:34,707-Speed 816.98 samples/sec   Loss 1.0859   LearningRate 0.000247   Epoch: 19   Global Step: 27150   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:07:24,849-Speed 816.88 samples/sec   Loss 1.1379   LearningRate 0.000246   Epoch: 19   Global Step: 27160   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:08:14,861-Speed 819.02 samples/sec   Loss 1.0974   LearningRate 0.000246   Epoch: 19   Global Step: 27170   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:09:05,081-Speed 815.61 samples/sec   Loss 1.1702   LearningRate 0.000246   Epoch: 19   Global Step: 27180   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:09:55,163-Speed 817.88 samples/sec   Loss 1.1467   LearningRate 0.000246   Epoch: 19   Global Step: 27190   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:10:45,612-Speed 811.92 samples/sec   Loss 1.1333   LearningRate 0.000246   Epoch: 19   Global Step: 27200   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:11:36,016-Speed 812.64 samples/sec   Loss 1.1425   LearningRate 0.000245   Epoch: 19   Global Step: 27210   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:12:25,933-Speed 820.59 samples/sec   Loss 1.1406   LearningRate 0.000245   Epoch: 19   Global Step: 27220   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:13:16,235-Speed 814.29 samples/sec   Loss 1.1503   LearningRate 0.000245   Epoch: 19   Global Step: 27230   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:14:06,219-Speed 819.47 samples/sec   Loss 1.0915   LearningRate 0.000245   Epoch: 19   Global Step: 27240   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:14:56,259-Speed 818.56 samples/sec   Loss 1.1708   LearningRate 0.000245   Epoch: 19   Global Step: 27250   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:15:46,445-Speed 816.17 samples/sec   Loss 1.1831   LearningRate 0.000244   Epoch: 19   Global Step: 27260   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:16:36,364-Speed 820.55 samples/sec   Loss 1.1424   LearningRate 0.000244   Epoch: 19   Global Step: 27270   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:17:26,271-Speed 820.73 samples/sec   Loss 1.1507   LearningRate 0.000244   Epoch: 19   Global Step: 27280   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:18:16,519-Speed 815.18 samples/sec   Loss 1.1333   LearningRate 0.000244   Epoch: 19   Global Step: 27290   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:19:06,413-Speed 820.94 samples/sec   Loss 1.1610   LearningRate 0.000243   Epoch: 19   Global Step: 27300   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:19:56,486-Speed 818.02 samples/sec   Loss 1.1919   LearningRate 0.000243   Epoch: 19   Global Step: 27310   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:20:46,480-Speed 819.31 samples/sec   Loss 1.1800   LearningRate 0.000243   Epoch: 19   Global Step: 27320   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:21:36,631-Speed 816.75 samples/sec   Loss 1.2190   LearningRate 0.000243   Epoch: 19   Global Step: 27330   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:22:27,196-Speed 810.06 samples/sec   Loss 1.1575   LearningRate 0.000243   Epoch: 19   Global Step: 27340   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:23:17,503-Speed 814.20 samples/sec   Loss 1.1720   LearningRate 0.000242   Epoch: 19   Global Step: 27350   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:24:08,008-Speed 811.02 samples/sec   Loss 1.1729   LearningRate 0.000242   Epoch: 19   Global Step: 27360   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:24:58,464-Speed 811.81 samples/sec   Loss 1.2094   LearningRate 0.000242   Epoch: 19   Global Step: 27370   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:25:49,183-Speed 807.60 samples/sec   Loss 1.2089   LearningRate 0.000242   Epoch: 19   Global Step: 27380   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:26:39,786-Speed 809.46 samples/sec   Loss 1.1724   LearningRate 0.000241   Epoch: 19   Global Step: 27390   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:27:30,568-Speed 806.59 samples/sec   Loss 1.2270   LearningRate 0.000241   Epoch: 19   Global Step: 27400   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:28:20,979-Speed 812.53 samples/sec   Loss 1.1698   LearningRate 0.000241   Epoch: 19   Global Step: 27410   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:29:11,030-Speed 818.38 samples/sec   Loss 1.2413   LearningRate 0.000241   Epoch: 19   Global Step: 27420   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:30:01,087-Speed 818.28 samples/sec   Loss 1.2314   LearningRate 0.000241   Epoch: 19   Global Step: 27430   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:30:51,354-Speed 814.86 samples/sec   Loss 1.1678   LearningRate 0.000240   Epoch: 19   Global Step: 27440   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:31:41,979-Speed 809.10 samples/sec   Loss 1.1974   LearningRate 0.000240   Epoch: 19   Global Step: 27450   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:32:32,680-Speed 807.88 samples/sec   Loss 1.2459   LearningRate 0.000240   Epoch: 19   Global Step: 27460   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:33:23,155-Speed 811.50 samples/sec   Loss 1.1973   LearningRate 0.000240   Epoch: 19   Global Step: 27470   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:34:13,699-Speed 810.40 samples/sec   Loss 1.2022   LearningRate 0.000240   Epoch: 19   Global Step: 27480   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:35:04,248-Speed 810.30 samples/sec   Loss 1.1965   LearningRate 0.000239   Epoch: 19   Global Step: 27490   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:35:54,842-Speed 809.60 samples/sec   Loss 1.2602   LearningRate 0.000239   Epoch: 19   Global Step: 27500   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:36:45,273-Speed 812.21 samples/sec   Loss 1.2401   LearningRate 0.000239   Epoch: 19   Global Step: 27510   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:37:35,879-Speed 809.40 samples/sec   Loss 1.3124   LearningRate 0.000239   Epoch: 19   Global Step: 27520   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:38:26,425-Speed 810.37 samples/sec   Loss 1.2767   LearningRate 0.000238   Epoch: 19   Global Step: 27530   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:39:16,598-Speed 816.38 samples/sec   Loss 1.2792   LearningRate 0.000238   Epoch: 19   Global Step: 27540   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:40:06,574-Speed 819.61 samples/sec   Loss 1.2101   LearningRate 0.000238   Epoch: 19   Global Step: 27550   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:40:57,405-Speed 805.83 samples/sec   Loss 1.2298   LearningRate 0.000238   Epoch: 19   Global Step: 27560   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:41:48,267-Speed 805.33 samples/sec   Loss 1.2689   LearningRate 0.000238   Epoch: 19   Global Step: 27570   Fp16 Grad Scale: 262144   Required: 32 hours
